device_eui,name,time,position,message_id
000DB539055C3669,admin,2017-09-06T08:12:14.023Z,"{""latitude"":1.319453,""longitude"":104.021532}",0B0000007CDE17CF
000DB5390860366D,admin,2017-09-06T08:12:22.635Z,"{""latitude"":1.320665,""longitude"":104.02134}",0B0000007CDE2216
000DB53906693659,admin,2017-09-06T08:12:37.863Z,"{""latitude"":1.32074,""longitude"":104.021508}",0B0000007CDE33D1
000DB5390374367C,admin,2017-09-06T08:12:40.604Z,"{""latitude"":1.320943,""longitude"":104.02243}",0B0000007CDE370A
000DB53906733657,admin,2017-09-06T08:13:52.142Z,"{""latitude"":1.320257,""longitude"":104.02609}",0B0000007CDE8E1B
000DB53908703675,admin,2017-09-06T08:13:56.633Z,"{""latitude"":1.3202749999999999,""longitude"":104.026327}",0B0000007CDE931C
000DB5390668365C,admin,2017-09-06T08:14:06.520Z,"{""latitude"":1.320622,""longitude"":104.026355}",0B0000007CDE9E94
000DB53908593665,admin,2017-09-06T08:14:25.967Z,"{""latitude"":1.320965,""longitude"":104.02784799999999}",0B0000007CDEB59E
000DB53906553660,admin,2017-09-06T08:14:28.217Z,"{""latitude"":1.3209849999999999,""longitude"":104.027947}",0B0000007CDEB7E8
000DB53905663661,admin,2017-09-06T08:14:36.234Z,"{""latitude"":1.3208529999999998,""longitude"":104.027812}",0B0000007CDEC20E
000DB5390654365B,admin,2017-09-06T09:17:06.280Z,"{""latitude"":1.321413,""longitude"":104.02255699999999}",0B0000007CE55C8B
000DB53908593665,admin,2017-09-06T09:56:25.512Z,"{""latitude"":1.318063,""longitude"":104.016897}",0B0000007CE72735
000DB5390374367C,admin,2017-09-06T10:22:40.032Z,"{""latitude"":1.32199,""longitude"":104.02251299999999}",0B0000007CE85DB0
000DB5390654365B,admin,2017-09-06T10:45:06.880Z,"{""latitude"":1.321375,""longitude"":104.02260299999999}",0B0000007CE9BFFF
000DB5390867366A,admin,2017-09-06T11:12:52.712Z,"{""latitude"":1.3219969999999999,""longitude"":104.022623}",0D000000535EE3DD
000DB5390374367C,admin,2017-09-06T11:23:39.770Z,"{""latitude"":1.322083,""longitude"":104.022437}",0B0000007CEBB6CC
000DB5390851366A,admin,2017-09-06T11:33:06.490Z,"{""latitude"":1.322887,""longitude"":104.02313799999999}",0B0000007CEC2C8F
000DB539055F3662,admin,2017-09-06T11:56:47.999Z,"{""latitude"":1.322822,""longitude"":104.024222}",0B0000007CED55EB
000DB53908583675,admin,2017-09-06T11:58:06.491Z,"{""latitude"":1.321815,""longitude"":104.022612}",0B0000007CED6197
000DB53906603659,admin,2017-09-06T11:58:06.596Z,"{""latitude"":1.322238,""longitude"":104.022578}",0B0000007CED619B
000DB5390860366D,admin,2017-09-06T11:59:21.614Z,"{""latitude"":1.321802,""longitude"":104.022472}",0B0000007CED6CB7
000DB53908703675,admin,2017-09-06T12:49:08.957Z,"{""latitude"":1.323442,""longitude"":104.023963}",0B0000007CEF7DC9
000DB53908593665,admin,2017-09-06T12:51:24.754Z,"{""latitude"":1.32331,""longitude"":104.024345}",0B0000007CEF9154
000DB5390374367C,admin,2017-09-06T13:11:39.269Z,"{""latitude"":1.3215169999999998,""longitude"":104.02230499999999}",0B0000007CF07BA2
000DB5390851366B,admin,2017-09-06T13:34:53.137Z,"{""latitude"":1.3228799999999998,""longitude"":104.024003}",0B0000007CF166A9
000DB53908583675,admin,2017-09-06T13:38:07.033Z,"{""latitude"":1.321642,""longitude"":104.02251799999999}",0B0000007CF187A3
000DB539035D3678,admin,2017-09-06T13:41:30.291Z,"{""latitude"":1.321482,""longitude"":104.022458}",0B0000007CF1A6D6
000DB53905663661,admin,2017-09-06T13:43:35.674Z,"{""latitude"":1.320142,""longitude"":104.021548}",0B0000007CF1BB85
000DB5390374367C,admin,2017-09-06T14:20:38.969Z,"{""latitude"":1.321575,""longitude"":104.02264}",0B0000007CF354B5
000DB53908593665,admin,2017-09-06T14:45:24.723Z,"{""latitude"":1.322825,""longitude"":104.02167999999999}",0B0000007CF4A200
000DB539055F3662,admin,2017-09-06T14:57:47.152Z,"{""latitude"":1.323157,""longitude"":104.024407}",0B0000007CF52EA0
000DB5390374367C,admin,2017-09-06T15:57:38.732Z,"{""latitude"":1.322285,""longitude"":104.022622}",0B0000007CF9241A
000DB539085E3675,admin,2017-09-06T16:05:52.517Z,"{""latitude"":1.3221619999999998,""longitude"":104.022643}",0B0000007CF9DA4C
000DB539055F3662,admin,2017-09-06T16:07:46.879Z,"{""latitude"":1.320987,""longitude"":104.022358}",0D000000536E2F21
000DB53908813667,admin,2017-09-06T16:08:26.061Z,"{""latitude"":1.319353,""longitude"":104.021577}",0B0000007CFA016D
000DB5390851366A,admin,2017-09-06T16:43:07.088Z,"{""latitude"":1.32211,""longitude"":104.02649199999999}",0B0000007CFC280C
000DB539055F3662,admin,2017-09-06T17:08:46.608Z,"{""latitude"":1.321038,""longitude"":104.028522}",0B0000007CFDE2C1
000DB53908813667,admin,2017-09-06T17:09:25.890Z,"{""latitude"":1.32113,""longitude"":104.028683}",0B0000007CFDEB9A
000DB53906693659,admin,2017-09-07T07:51:57.593Z,"{""latitude"":1.318517,""longitude"":104.016448}",0B0000007D4587FA
000DB5390668365C,admin,2017-09-07T07:54:59.787Z,"{""latitude"":1.317953,""longitude"":104.021885}",0B0000007D45A5E4
000DB539085E3675,admin,2017-09-07T07:55:46.812Z,"{""latitude"":1.3206769999999999,""longitude"":104.02152}",0B0000007D45AD40
000DB5390374367C,admin,2017-09-07T08:04:39.146Z,"{""latitude"":1.322255,""longitude"":104.022542}",0B0000007D460D18
000DB5390867366A,admin,2017-09-07T08:21:05.327Z,"{""latitude"":1.3197219999999998,""longitude"":104.021552}",0B0000007D469BB9
000DB53906693659,admin,2017-09-07T08:56:57.296Z,"{""latitude"":1.3237569999999999,""longitude"":104.024135}",0B0000007D47D3CA
000DB539055C3669,admin,2017-09-07T09:13:33.331Z,"{""latitude"":1.321742,""longitude"":104.02260199999999}",0B0000007D4882C8
000DB5390860366D,admin,2017-09-07T09:17:32.084Z,"{""latitude"":1.32118,""longitude"":104.022453}",0B0000007D48B1BE
000DB5390867366A,admin,2017-09-07T09:30:04.449Z,"{""latitude"":1.322817,""longitude"":104.023575}",0B0000007D4938F1
000DB53906693659,admin,2017-09-07T09:57:58.013Z,"{""latitude"":1.320603,""longitude"":104.022517}",0B0000007D4A79F4
000DB53908593665,admin,2017-09-07T10:22:37.908Z,"{""latitude"":1.320805,""longitude"":104.02023799999999}",0B0000007D4B830E
000DB5390851366A,admin,2017-09-07T10:37:02.480Z,"{""latitude"":1.321488,""longitude"":104.022482}",0B0000007D4C0BA0
000DB5390867366A,admin,2017-09-07T10:42:05.127Z,"{""latitude"":1.321265,""longitude"":104.02255199999999}",0B0000007D4C39FE
000DB53906693659,admin,2017-09-07T11:25:57.596Z,"{""latitude"":1.3216379999999999,""longitude"":104.02251299999999}",0B0000007D4E5BBB
000DB539055C3669,admin,2017-09-07T11:38:32.692Z,"{""latitude"":1.321743,""longitude"":104.022498}",0B0000007D4EF5A7
000DB5390860366D,admin,2017-09-07T11:42:31.454Z,"{""latitude"":1.32215,""longitude"":104.022628}",0B0000007D4F3667
000DB5390867366A,admin,2017-09-07T11:43:04.862Z,"{""latitude"":1.3213899999999998,""longitude"":104.02255}",0B0000007D4F3D2F
000DB53906703661,admin,2017-09-07T12:15:04.707Z,"{""latitude"":1.323087,""longitude"":104.02315499999999}",0B0000007D50986B
000DB539055C3669,admin,2017-09-07T12:40:32.403Z,"{""latitude"":1.321575,""longitude"":104.02184299999999}",0B0000007D51A12D
000DB53908593665,admin,2017-09-07T12:49:37.259Z,"{""latitude"":1.321532,""longitude"":104.02238}",0B0000007D51F7F1
000DB5390860366D,admin,2017-09-07T12:51:32.107Z,"{""latitude"":1.3232869999999999,""longitude"":104.02313799999999}",0B0000007D520A9D
000DB5390867366A,admin,2017-09-07T12:55:04.513Z,"{""latitude"":1.321285,""longitude"":104.022448}",0B0000007D5229F7
000DB539066E3654,admin,2017-09-07T12:59:18.011Z,"{""latitude"":1.322798,""longitude"":104.023652}",0B0000007D5250CA
000DB5390668365C,admin,2017-09-07T14:00:57.613Z,"{""latitude"":1.321948,""longitude"":104.02264}",0B0000007D55039E
000DB53906733657,admin,2017-09-07T14:09:20.675Z,"{""latitude"":1.32286,""longitude"":104.02345199999999}",0B0000007D5568DE
000DB5390361367B,admin,2017-09-07T14:16:42.088Z,"{""latitude"":1.321543,""longitude"":104.022442}",0B0000007D55BE67
000DB53908803674,admin,2017-09-07T14:37:24.756Z,"{""latitude"":1.322468,""longitude"":104.025358}",0B0000007D56B170
000DB53908593665,admin,2017-09-07T14:37:36.746Z,"{""latitude"":1.322263,""longitude"":104.022638}",0D00000053BCC83B
000DB539055C3669,admin,2017-09-07T14:41:31.870Z,"{""latitude"":1.322212,""longitude"":104.022593}",0B0000007D56E073
000DB5390867366A,admin,2017-09-07T14:43:04.053Z,"{""latitude"":1.320223,""longitude"":104.02628}",0B0000007D56F33C
000DB539085E3675,admin,2017-09-07T15:01:45.378Z,"{""latitude"":1.322973,""longitude"":104.02412}",0B0000007D582155
000DB5390663365D,admin,2017-09-07T15:02:07.704Z,"{""latitude"":1.322608,""longitude"":104.025303}",0B0000007D583814
000DB53906733657,admin,2017-09-07T15:20:20.371Z,"{""latitude"":1.321833,""longitude"":104.02261999999999}",-1
000DB5390668365C,admin,2017-09-07T15:29:57.234Z,"{""latitude"":1.322002,""longitude"":104.02264}",-1
000DB53908593665,admin,2017-09-07T15:42:38.699Z,"{""latitude"":1.323357,""longitude"":104.02261999999999}",-1
000DB5390860366D,admin,2017-09-07T16:07:31.213Z,"{""latitude"":1.3203049999999998,""longitude"":104.021497}",-1
000DB53906553660,admin,2017-09-07T16:16:35.553Z,"{""latitude"":1.31792,""longitude"":104.02125799999999}",-1
000DB5390867366A,admin,2017-09-11T08:00:34.110Z,"{""latitude"":1.32101,""longitude"":104.022633}",-1
000DB53906693659,admin,2017-09-11T08:31:34.124Z,"{""latitude"":1.322277,""longitude"":104.022632}",-1
000DB53908593665,admin,2017-09-11T08:44:18.052Z,"{""latitude"":1.320997,""longitude"":104.02240499999999}",-1
000DB5390867366A,admin,2017-09-11T09:29:33.690Z,"{""latitude"":1.32229,""longitude"":104.022475}",-1
000DB53906693659,admin,2017-09-11T09:33:33.827Z,"{""latitude"":1.321362,""longitude"":104.022415}",-1
000DB53906553660,admin,2017-09-11T09:35:47.866Z,"{""latitude"":1.319293,""longitude"":104.021577}",-1
000DB5390374367C,admin,2017-09-11T10:02:52.590Z,"{""latitude"":1.322937,""longitude"":104.022797}",-1
000DB53908593665,admin,2017-09-11T10:12:19.085Z,"{""latitude"":1.321278,""longitude"":104.022007}",-1
000DB53908583675,admin,2017-09-11T10:56:20.614Z,"{""latitude"":1.321388,""longitude"":104.02645199999999}",-1
000DB5390374367C,admin,2017-09-11T11:03:52.314Z,"{""latitude"":1.321493,""longitude"":104.02247799999999}",-1
000DB53908593665,admin,2017-09-11T11:18:18.788Z,"{""latitude"":1.321988,""longitude"":104.022295}",-1
000DB53906693659,admin,2017-09-11T11:21:34.950Z,"{""latitude"":1.321308,""longitude"":104.02259199999999}",-1
000DB53906693659,admin,2017-09-11T12:23:34.696Z,"{""latitude"":1.3216599999999998,""longitude"":104.02236699999999}",-1
000DB53908583675,admin,2017-09-11T12:40:20.133Z,"{""latitude"":1.3227799999999998,""longitude"":104.023963}",-1
000DB53908593665,admin,2017-09-11T12:44:18.396Z,"{""latitude"":1.321413,""longitude"":104.022548}",-1
000DB53908593665,admin,2017-09-11T13:46:19.092Z,"{""latitude"":1.322272,""longitude"":104.022615}",-1
000DB5390867366A,admin,2017-09-11T15:47:35.943Z,"{""latitude"":1.322797,""longitude"":104.023732}",-1
000DB53906713658,admin,2017-09-12T08:20:57.855Z,"{""latitude"":1.3221699999999998,""longitude"":104.022612}",-1
000DB53908723666,admin,2017-09-12T08:21:56.216Z,"{""latitude"":1.32192,""longitude"":104.022548}",-1
000DB53905613665,admin,2017-09-12T08:24:24.157Z,"{""latitude"":1.3213899999999998,""longitude"":104.02264699999999}",-1
000DB53906643664,admin,2017-09-12T08:31:45.263Z,"{""latitude"":1.321515,""longitude"":104.022528}",-1
000DB5390663365D,admin,2017-09-12T08:35:42.242Z,"{""latitude"":1.322185,""longitude"":104.02241199999999}",-1
000DB53904663660,admin,2017-09-12T08:47:51.084Z,"{""latitude"":1.320975,""longitude"":104.02217999999999}",-1
000DB539066E3654,admin,2017-09-12T08:53:17.745Z,"{""latitude"":1.3178649999999998,""longitude"":104.01695699999999}",-1
000DB53903783677,admin,2017-09-12T08:56:21.145Z,"{""latitude"":1.320377,""longitude"":104.021435}",-1
000DB53906623658,admin,2017-09-12T08:56:45.547Z,"{""latitude"":1.322195,""longitude"":104.021425}",-1
000DB53908603666,admin,2017-09-12T08:57:01.470Z,"{""latitude"":1.3223,""longitude"":104.02255799999999}",-1
000DB5390851366B,admin,2017-09-12T09:16:35.777Z,"{""latitude"":1.321555,""longitude"":104.02251299999999}",-1
000DB53908723666,admin,2017-09-12T09:22:55.940Z,"{""latitude"":1.31723,""longitude"":104.01893}",-1
000DB53905613665,admin,2017-09-12T09:43:23.681Z,"{""latitude"":1.321737,""longitude"":104.02242}",-1
000DB53904663660,admin,2017-09-12T09:48:50.822Z,"{""latitude"":1.319693,""longitude"":104.02394}",-1
000DB53906713658,admin,2017-09-12T10:02:57.402Z,"{""latitude"":1.322832,""longitude"":104.025452}",-1
000DB53906623658,admin,2017-09-12T10:06:41.388Z,"{""latitude"":1.319688,""longitude"":104.02391999999999}",-1
000DB53903783677,admin,2017-09-12T10:08:19.854Z,"{""latitude"":1.321472,""longitude"":104.02226999999999}",-1
000DB53908603666,admin,2017-09-12T10:28:00.401Z,"{""latitude"":1.31961,""longitude"":104.02389}",-1
000DB5390663365D,admin,2017-09-12T10:33:41.704Z,"{""latitude"":1.3220669999999999,""longitude"":104.022587}",-1
000DB53904663660,admin,2017-09-12T10:49:50.543Z,"{""latitude"":1.319933,""longitude"":104.02422999999999}",-1
000DB53908723666,admin,2017-09-12T10:49:55.460Z,"{""latitude"":1.315057,""longitude"":104.00791}",-1
000DB53905613665,admin,2017-09-12T11:07:23.313Z,"{""latitude"":1.320698,""longitude"":104.022553}",-1
000DB53906623658,admin,2017-09-12T11:07:41.151Z,"{""latitude"":1.31996,""longitude"":104.02394}",-1
000DB53906643664,admin,2017-09-12T11:15:45.066Z,"{""latitude"":1.321505,""longitude"":104.022555}",-1
000DB539066E3654,admin,2017-09-12T11:21:15.095Z,"{""latitude"":1.3228419999999999,""longitude"":104.024057}",-1
000DB53905693663,admin,2017-09-12T11:21:45.508Z,"{""latitude"":1.321272,""longitude"":104.02244499999999}",-1
000DB53906713658,admin,2017-09-12T11:21:57.067Z,"{""latitude"":1.32123,""longitude"":104.022627}",-1
000DB53908603666,admin,2017-09-12T11:35:01.093Z,"{""latitude"":1.319563,""longitude"":104.023877}",-1
000DB53903783677,admin,2017-09-12T11:41:19.448Z,"{""latitude"":1.323407,""longitude"":104.025657}",-1
000DB53904663660,admin,2017-09-12T11:50:50.290Z,"{""latitude"":1.319685,""longitude"":104.02435299999999}",-1
000DB53908723666,admin,2017-09-12T11:53:56.131Z,"{""latitude"":1.3219779999999999,""longitude"":104.022567}",-1
000DB53905613665,admin,2017-09-12T12:18:22.942Z,"{""latitude"":1.321418,""longitude"":104.022635}",-1
000DB539085E3675,admin,2017-09-12T12:26:27.899Z,"{""latitude"":1.322825,""longitude"":104.023783}",-1
000DB53906713658,admin,2017-09-12T12:33:56.763Z,"{""latitude"":1.3223369999999999,""longitude"":104.02219199999999}",-1
000DB53906643664,admin,2017-09-12T12:48:44.628Z,"{""latitude"":1.321122,""longitude"":104.022645}",-1
000DB5390374367C,admin,2017-09-12T12:50:11.501Z,"{""latitude"":1.322873,""longitude"":104.023753}",-1
000DB53906733657,admin,2017-09-12T12:54:43.124Z,"{""latitude"":1.322173,""longitude"":104.022362}",-1
000DB53908723666,admin,2017-09-12T12:56:55.835Z,"{""latitude"":1.321832,""longitude"":104.022487}",-1
000DB53903783677,admin,2017-09-12T12:57:19.115Z,"{""latitude"":1.3228849999999999,""longitude"":104.02506799999999}",-1
000DB53905693663,admin,2017-09-12T13:10:47.028Z,"{""latitude"":1.322042,""longitude"":104.02171299999999}",-1
000DB539066E3654,admin,2017-09-12T13:14:14.582Z,"{""latitude"":1.320655,""longitude"":104.021457}",-1
000DB5390663365D,admin,2017-09-12T13:16:40.963Z,"{""latitude"":1.321033,""longitude"":104.028702}",-1
000DB53904663660,admin,2017-09-12T13:17:49.920Z,"{""latitude"":1.3200079999999998,""longitude"":104.02425199999999}",-1
000DB5320A70344D,admin,2017-09-12T13:31:23.555Z,"{""latitude"":1.322122,""longitude"":104.022328}",-1
000DB53906713658,admin,2017-09-12T13:34:56.510Z,"{""latitude"":1.3210119999999999,""longitude"":104.02248}",-1
000DB53908603666,admin,2017-09-12T13:45:00.512Z,"{""latitude"":1.319675,""longitude"":104.02392499999999}",-1
000DB53906623658,admin,2017-09-12T13:46:40.514Z,"{""latitude"":1.3197619999999999,""longitude"":104.023905}",-1
000DB5390374367C,admin,2017-09-12T14:00:11.188Z,"{""latitude"":1.32121,""longitude"":104.026417}",-1
